0.0255,129.4
0.026,123.1
0.0265,111.6
0.027,114.6
0.0275,116.6
0.028,118.1
0.0285,114.1
0.029,112.7
0.0295,118.9
0.03,120.7
0.0305,117.2
0.031,113.4
0.0315,112.8
0.032,108.7
0.0325,107.6
0.033,109.3
0.0335,109.4
0.034,108.3
0.0345,109.1
0.035,108.8
0.0355,109.8
0.036,108.6
0.0365,108.8
0.037,109.3
0.0375,107.9
0.038,108.5
0.0385,109.2
0.039,109.2
0.0395,108.3
0.04,109.0
0.0405,109.4
0.041,109.1
0.0415,108.7
0.042,109.4
0.0425,109.7
0.043,110.5
0.0435,110.7
0.044,110.7
0.0445,110.5
0.045,110.9
0.0455,113.1
0.046,112.7
0.0465,108.3
0.047,114.1
0.0475,110.7
0.048,108.4
0.0485,108.1
0.049,108.7
0.0495,108.9
0.05,110.0
