0.0255,295.7
0.026,261.1
0.0265,254.4
0.027,246.4
0.0275,241.1
0.028,248.0
0.0285,242.7
0.029,242.1
0.0295,245.2
0.03,252.7
0.0305,263.6
0.031,256.8
0.0315,251.6
0.032,249.9
0.0325,251.6
0.033,249.9
0.0335,251.5
0.034,256.0
0.0345,250.3
0.035,248.7
0.0355,249.1
0.036,250.3
0.0365,250.3
0.037,250.1
0.0375,248.7
0.038,249.6
0.0385,251.2
0.039,250.1
0.0395,247.1
0.04,247.4
0.0405,248.9
0.041,250.4
0.0415,247.7
0.042,247.7
0.0425,248.8
0.043,246.8
0.0435,246.6
0.044,249.9
0.0445,249.5
0.045,248.6
0.0455,248.5
0.046,248.8
0.0465,247.1
0.047,248.1
0.0475,248.7
0.048,250.4
0.0485,249.2
0.049,249.8
0.0495,248.9
0.05,250.1
