0.0255,261.7
0.026,236.8
0.0265,238.2
0.027,232.4
0.0275,237.0
0.028,239.1
0.0285,239.3
0.029,241.5
0.0295,237.3
0.03,249.9
0.0305,235.4
0.031,235.7
0.0315,225.2
0.032,224.6
0.0325,222.0
0.033,221.4
0.0335,221.7
0.034,221.0
0.0345,231.2
0.035,247.5
0.0355,229.6
0.036,221.7
0.0365,223.0
0.037,226.5
0.0375,224.2
0.038,225.9
0.0385,218.9
0.039,217.8
0.0395,217.9
0.04,227.4
0.0405,225.1
0.041,225.8
0.0415,225.7
0.042,224.6
0.0425,226.1
0.043,225.1
0.0435,222.9
0.044,227.1
0.0445,225.1
0.045,227.9
0.0455,224.5
0.046,223.1
0.0465,223.8
0.047,223.0
0.0475,224.3
0.048,229.8
0.0485,241.8
0.049,226.9
0.0495,228.8
0.05,228.8
