0.0255,112.1
0.026,109.5
0.0265,113.4
0.027,109.8
0.0275,108.8
0.028,108.7
0.0285,111.8
0.029,110.5
0.0295,110.0
0.03,109.9
0.0305,109.4
0.031,109.7
0.0315,107.5
0.032,107.8
0.0325,107.5
0.033,106.8
0.0335,110.1
0.034,109.0
0.0345,109.7
0.035,107.3
0.0355,108.1
0.036,109.4
0.0365,108.9
0.037,107.7
0.0375,107.8
0.038,107.4
0.0385,110.8
0.039,107.7
0.0395,107.3
0.04,106.6
0.0405,107.4
0.041,106.9
0.0415,108.3
0.042,108.8
0.0425,109.7
0.043,108.0
0.0435,107.6
0.044,108.4
0.0445,109.1
0.045,107.6
0.0455,107.0
0.046,107.4
0.0465,107.2
0.047,110.8
0.0475,110.1
0.048,111.6
0.0485,108.2
0.049,109.8
0.0495,107.2
0.05,106.8
