0.0255,227.7
0.026,223.6
0.0265,221.7
0.027,223.1
0.0275,222.5
0.028,222.4
0.0285,222.9
0.029,223.0
0.0295,222.4
0.03,222.7
0.0305,222.5
0.031,223.1
0.0315,218.9
0.032,217.3
0.0325,218.1
0.033,217.0
0.0335,219.7
0.034,222.8
0.0345,219.3
0.035,217.6
0.0355,217.6
0.036,220.1
0.0365,221.2
0.037,223.1
0.0375,222.8
0.038,221.1
0.0385,217.8
0.039,217.2
0.0395,221.0
0.04,222.1
0.0405,219.3
0.041,218.9
0.0415,218.4
0.042,218.9
0.0425,218.5
0.043,219.8
0.0435,219.9
0.044,217.5
0.0445,217.6
0.045,220.0
0.0455,218.8
0.046,217.9
0.0465,218.6
0.047,218.7
0.0475,218.6
0.048,218.0
0.0485,217.8
0.049,217.3
0.0495,218.1
0.05,218.6
