0.0255,118.0
0.026,112.1
0.0265,114.2
0.027,113.7
0.0275,113.1
0.028,113.4
0.0285,114.2
0.029,111.6
0.0295,113.7
0.03,114.1
0.0305,112.8
0.031,115.7
0.0315,108.7
0.032,108.1
0.0325,109.6
0.033,109.9
0.0335,108.1
0.034,107.7
0.0345,108.6
0.035,106.9
0.0355,108.9
0.036,107.6
0.0365,109.6
0.037,107.0
0.0375,107.6
0.038,108.1
0.0385,109.2
0.039,108.6
0.0395,108.3
0.04,107.2
0.0405,109.3
0.041,107.9
0.0415,108.1
0.042,108.3
0.0425,108.8
0.043,108.2
0.0435,108.1
0.044,108.6
0.0445,107.9
0.045,107.1
0.0455,109.1
0.046,109.8
0.0465,108.8
0.047,107.6
0.0475,107.9
0.048,110.7
0.0485,108.5
0.049,108.2
0.0495,107.6
0.05,109.3
